code,name,섹터,시총,주가,no,증권사,일자,목표주가,직전목표주가,증감율,투자의견,직전투자의견,평균목표주가,평균직전목표주가,평균투자의견,평균직전투자의견
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",24,유안타증권,2024/06/04,"200,000","240,000",-16.67,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",30,삼성증권,2024/06/03,"160,000","160,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",AP,대신증권,2024/05/09,"180,000","180,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",67,BNK투자증권,2024/04/30,"200,000","200,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",63,IBK투자증권,2024/04/30,"165,000","165,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",22,현대차증권,2024/04/30,"128,000","148,000",-13.51,3.00,3.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",02,신한투자증권,2024/04/30,"170,000","170,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",21,한화투자증권,2024/04/30,"140,000","140,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",12,NH투자증권,2024/04/30,"140,000","140,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",31,DB금융투자,2024/04/30,"130,000","145,000",-10.34,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",56,하나증권,2024/04/30,"130,000","130,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",64,다올투자증권,2024/04/30,"140,000","200,000",-30.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",25,SK증권,2024/04/30,"160,000","160,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",08,유진투자증권,2024/04/30,"200,000","200,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",05,미래에셋증권,2024/04/29,"150,000","150,000",0.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",46,하이투자증권,2024/04/29,"160,000","200,000",-20.00,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",KB,KB증권,2024/04/29,"150,000","210,000",-28.57,4.00,4.00,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",03,한국투자증권,2024/04/26,,,,,,"155,211","168,105",3.84,3.84
A096770,SK이노베이션,FICS  석유 및 가스,"108,099","111,900",50,키움증권,2024/04/09,"116,000","116,000",0.00,3.00,3.00,"155,211","168,105",3.84,3.84
A475150,SK이터닉스,FICS  부동산,"6,299","22,500",62,DS투자증권,2024/05/08,"24,000",,,4.00,,"24,000",,4.00,
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",56,하나증권,2024/06/05,"70,000","70,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",10,메리츠증권,2024/06/05,"63,000","62,000",1.61,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",67,BNK투자증권,2024/06/03,"63,000","63,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",05,미래에셋증권,2024/05/28,"76,000","76,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",30,삼성증권,2024/05/24,"63,000","63,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",12,NH투자증권,2024/05/21,"65,000","65,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",02,신한투자증권,2024/05/17,"60,000","60,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",KB,KB증권,2024/05/17,"70,000","70,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",AP,대신증권,2024/05/09,"77,000","77,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",31,DB금융투자,2024/05/09,"68,000","68,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",25,SK증권,2024/05/09,"69,000","75,000",-8.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",21,한화투자증권,2024/04/17,"63,000","63,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",24,유안타증권,2024/04/09,"65,000","65,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",22,현대차증권,2024/04/05,"70,000","70,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A017670,SK텔레콤,FICS  무선통신,"109,328","50,900",93,흥국증권,2024/04/05,"70,000","70,000",0.00,4.00,4.00,"67,467","67,800",4.00,4.00
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",22,현대차증권,2024/06/14,"270,000","210,000",28.57,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",KB,KB증권,2024/06/13,"280,000","240,000",16.67,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",10,메리츠증권,2024/06/12,"260,000","260,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",03,한국투자증권,2024/06/11,"240,000","240,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",25,SK증권,2024/06/03,"280,000","250,000",12.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",93,흥국증권,2024/05/31,"250,000","220,000",13.64,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",64,다올투자증권,2024/05/31,"290,000","260,000",11.54,4.00,,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",50,키움증권,2024/05/29,"200,000","180,000",11.11,3.00,3.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",63,IBK투자증권,2024/05/28,"250,000","200,000",25.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",67,BNK투자증권,2024/05/23,"250,000","210,000",19.05,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",02,신한투자증권,2024/05/21,"220,000","220,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",12,NH투자증권,2024/05/21,"240,000","240,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",46,하이투자증권,2024/05/20,"195,000","195,000",0.00,3.00,3.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",56,하나증권,2024/05/17,"240,000","240,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",05,미래에셋증권,2024/05/16,"240,000","220,000",9.09,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",AP,대신증권,2024/05/08,"230,000","230,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",06,신영증권,2024/04/26,"200,000","200,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",08,유진투자증권,2024/04/26,"220,000","180,000",22.22,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",01,교보증권,2024/04/26,"220,000","180,000",22.22,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",24,유안타증권,2024/04/26,"230,000","210,000",9.52,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",21,한화투자증권,2024/04/26,"210,000","197,000",6.60,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",31,DB금융투자,2024/04/26,"215,000","200,000",7.50,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",99,상상인증권,2024/04/26,"240,000","210,000",14.29,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",62,DS투자증권,2024/04/26,"230,000","210,000",9.52,4.00,4.00,"238,000","218,080",3.92,3.92
A000660,SK하이닉스,FICS  반도체 및 관련장비,"1,608,885","221,000",30,삼성증권,2024/04/25,"250,000","250,000",0.00,4.00,4.00,"238,000","218,080",3.92,3.92
A003570,SNT다이내믹스,FICS  자동차부품,"6,351","19,100",46,하이투자증권,2024/06/03,,,,0.00,0.00,"25,000","18,000",4.00,4.00
A003570,SNT다이내믹스,FICS  자동차부품,"6,351","19,100",25,SK증권,2024/05/28,"25,000","18,000",38.89,4.00,4.00,"25,000","18,000",4.00,4.00
A064960,SNT모티브,FICS  자동차부품,"6,931","47,400",46,하이투자증권,2024/05/30,"62,000","55,000",12.73,4.00,4.00,"56,143","55,857",3.71,3.71
A064960,SNT모티브,FICS  자동차부품,"6,931","47,400",AP,대신증권,2024/05/10,"56,000","56,000",0.00,4.00,4.00,"56,143","55,857",3.71,3.71
A064960,SNT모티브,FICS  자동차부품,"6,931","47,400",02,신한투자증권,2024/04/25,"54,000","54,000",0.00,4.00,4.00,"56,143","55,857",3.71,3.71
A064960,SNT모티브,FICS  자동차부품,"6,931","47,400",56,하나증권,2024/04/25,"54,000","56,000",-3.57,4.00,4.00,"56,143","55,857",3.71,3.71
A064960,SNT모티브,FICS  자동차부품,"6,931","47,400",12,NH투자증권,2024/04/25,"50,000","50,000",0.00,3.00,3.00,"56,143","55,857",3.71,3.71
A064960,SNT모티브,FICS  자동차부품,"6,931","47,400",10,메리츠증권,2024/04/25,"51,000","54,000",-5.56,3.00,3.00,"56,143","55,857",3.71,3.71
A064960,SNT모티브,FICS  자동차부품,"6,931","47,400",22,현대차증권,2024/04/25,"66,000","66,000",0.00,4.00,4.00,"56,143","55,857",3.71,3.71
A036530,SNT홀딩스,FICS  자동차부품,"3,636","22,300",67,BNK투자증권,2024/05/02,"30,000","30,000",0.00,4.00,4.00,"30,000","30,000",4.00,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",12,NH투자증권,2024/06/05,"170,000",,,4.00,,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",05,미래에셋증권,2024/05/31,"170,000","170,000",0.00,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",02,신한투자증권,2024/05/24,"190,000","190,000",0.00,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",56,하나증권,2024/05/23,"150,000","150,000",0.00,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",08,유진투자증권,2024/05/22,"160,000","160,000",0.00,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",03,한국투자증권,2024/04/30,"155,000","140,000",10.71,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",31,DB금융투자,2024/04/30,"167,000","154,000",8.44,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",KB,KB증권,2024/04/30,"147,000","85,000",72.94,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",99,상상인증권,2024/04/30,"160,000","160,000",0.00,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",10,메리츠증권,2024/04/30,"132,000","110,000",20.00,3.00,,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",30,삼성증권,2024/04/30,"160,000","160,000",0.00,4.00,4.00,"158,000","146,727",3.92,4.00
A067160,SOOP,FICS  인터넷 서비스,"12,472","108,500",01,교보증권,2024/04/22,"135,000","135,000",0.00,4.00,4.00,"158,000","146,727",3.92,4.00
A005610,SPC삼립,FICS  식료품,"5,652","65,500",02,신한투자증권,2024/05/30,"88,000",,,,,"90,750","91,667",4.00,4.00
A005610,SPC삼립,FICS  식료품,"5,652","65,500",63,IBK투자증권,2024/05/30,"80,000","80,000",0.00,4.00,4.00,"90,750","91,667",4.00,4.00
A005610,SPC삼립,FICS  식료품,"5,652","65,500",56,하나증권,2024/04/23,"100,000","100,000",0.00,4.00,4.00,"90,750","91,667",4.00,4.00
A005610,SPC삼립,FICS  식료품,"5,652","65,500",46,하이투자증권,2024/04/04,"95,000","95,000",0.00,4.00,4.00,"90,750","91,667",4.00,4.00
A077970,STX엔진,FICS  조선,"3,631","15,780",46,하이투자증권,2024/06/10,,,,0.00,,,,,
A071970,STX중공업,FICS  조선,"4,671","16,360",06,신영증권,2024/05/14,"26,000","17,000",52.94,4.00,4.00,"26,000","17,000",4.00,4.00
A069260,TKG휴켐스,FICS  화학,"8,098","19,810",63,IBK투자증권,2024/05/07,"29,500","29,500",0.00,4.00,4.00,"27,750","29,750",4.00,4.00
A069260,TKG휴켐스,FICS  화학,"8,098","19,810",21,한화투자증권,2024/05/07,"26,000","30,000",-13.33,4.00,4.00,"27,750","29,750",4.00,4.00
A037270,YG PLUS,FICS  미디어,"2,214","3,490",64,다올투자증권,2024/05/28,"4,600","5,000",-8.00,4.00,4.00,"4,600","5,000",4.00,4.00
A000500,가온전선,FICS  전기장비,"3,547","48,200",12,NH투자증권,2024/04/02,,,,0.00,,,,,
A399720,가온칩스,FICS  반도체 및 관련장비,"9,306","81,000",02,신한투자증권,2024/05/17,,,,,,"160,000","128,500",4.00,4.00
A399720,가온칩스,FICS  반도체 및 관련장비,"9,306","81,000",22,현대차증권,2024/04/09,"170,000","107,000",58.88,4.00,4.00,"160,000","128,500",4.00,4.00
A399720,가온칩스,FICS  반도체 및 관련장비,"9,306","81,000",62,DS투자증권,2024/03/27,,,,0.00,,"160,000","128,500",4.00,4.00
A399720,가온칩스,FICS  반도체 및 관련장비,"9,306","81,000",KB,KB증권,2024/03/20,"150,000","150,000",0.00,4.00,4.00,"160,000","128,500",4.00,4.00
A036620,감성코퍼레이션,FICS  섬유 및 의복,"3,843","4,235",50,키움증권,2024/05/08,,,,0.00,0.00,"5,600","5,600",4.00,
A036620,감성코퍼레이션,FICS  섬유 및 의복,"3,843","4,235",25,SK증권,2024/04/22,"5,600","5,600",0.00,4.00,,"5,600","5,600",4.00,
A036620,감성코퍼레이션,FICS  섬유 및 의복,"3,843","4,235",12,NH투자증권,2024/04/18,,,,4.00,,"5,600","5,600",4.00,
A036620,감성코퍼레이션,FICS  섬유 및 의복,"3,843","4,235",02,신한투자증권,2024/04/03,,,,0.00,,"5,600","5,600",4.00,
A035250,강원랜드,FICS  호텔 및 레저,"31,449","14,700",64,다올투자증권,2024/05/21,"16,000",,,3.00,,"20,429","21,333",3.86,4.00
A035250,강원랜드,FICS  호텔 및 레저,"31,449","14,700",02,신한투자증권,2024/05/09,"22,000","23,000",-4.35,4.00,4.00,"20,429","21,333",3.86,4.00
A035250,강원랜드,FICS  호텔 및 레저,"31,449","14,700",AP,대신증권,2024/05/09,"20,000","20,000",0.00,4.00,4.00,"20,429","21,333",3.86,4.00
A035250,강원랜드,FICS  호텔 및 레저,"31,449","14,700",12,NH투자증권,2024/05/09,"22,000","22,000",0.00,4.00,4.00,"20,429","21,333",3.86,4.00
A035250,강원랜드,FICS  호텔 및 레저,"31,449","14,700",KB,KB증권,2024/05/09,"21,000","21,000",0.00,4.00,4.00,"20,429","21,333",3.86,4.00
A035250,강원랜드,FICS  호텔 및 레저,"31,449","14,700",56,하나증권,2024/05/09,"22,000","22,000",0.00,4.00,4.00,"20,429","21,333",3.86,4.00
A035250,강원랜드,FICS  호텔 및 레저,"31,449","14,700",50,키움증권,2024/04/24,"20,000","20,000",0.00,4.00,4.00,"20,429","21,333",3.86,4.00
A013580,계룡건설,FICS  건설,"1,232","13,800",64,다올투자증권,2024/05/28,"17,000","17,000",0.00,4.00,4.00,"17,000","17,000",4.00,4.00
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",46,하이투자증권,2024/06/11,"600,000","570,000",5.26,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",10,메리츠증권,2024/06/04,"640,000","640,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",88,LS증권,2024/05/28,"680,000","680,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",25,SK증권,2024/05/27,"640,000","600,000",6.67,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",30,삼성증권,2024/05/22,"670,000","600,000",11.67,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",12,NH투자증권,2024/05/21,"650,000","650,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",02,신한투자증권,2024/05/17,"600,000","600,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",56,하나증권,2024/05/17,"670,000","670,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",AP,대신증권,2024/05/09,"630,000","630,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",50,키움증권,2024/05/08,"650,000","620,000",4.84,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",22,현대차증권,2024/05/08,"670,000","670,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",08,유진투자증권,2024/05/08,"640,000","640,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",03,한국투자증권,2024/05/08,,,,3.00,3.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",67,BNK투자증권,2024/04/04,"750,000","750,000",0.00,4.00,4.00,"642,857","630,714",3.87,3.87
A010130,고려아연,FICS  금속 및 광물,"99,272","479,500",24,유안타증권,2024/03/26,"510,000","510,000",0.00,3.00,3.00,"642,857","630,714",3.87,3.87
A950190,고스트스튜디오,FICS  게임 소프트웨어,"1,425","10,490",22,현대차증권,2024/03/26,,,,0.00,,,,,
A098460,고영,FICS  전자 장비 및 기기,"8,596","12,520",05,미래에셋증권,2024/05/09,"21,000","21,000",0.00,4.00,4.00,"21,000","21,000",4.00,4.00
A098460,고영,FICS  전자 장비 및 기기,"8,596","12,520",08,유진투자증권,2024/05/03,"21,000","21,000",0.00,4.00,4.00,"21,000","21,000",4.00,4.00
